date,description,amount,account_number,account_description,account_category
2024-10-08 23:48:57.578120,,-14904.71,1990,Gaver og blomster,Salgsomkostninger
2024-10-09 23:48:57.578120,,-49287.92,5210,"Investeringsejendomme, årets af- og nedskrivninger",Investeringsejendomme
2024-10-09 23:48:57.578120, betaling {} - krav på indbetaling af virksomhedskapital og overkurs - ref. 13445,-7284.55,6350,Krav på indbetaling af virksomhedskapital og overkurs,Krav på indbetaling af virksomhedskapital og overkurs
2024-10-09 23:48:57.578120,,-20970.27,6140,Fremstillede varer og handelsvarer,Fremstillede varer og handelsvarer
2024-10-09 23:48:57.578120,,-11741.12,2968,Lønrefusioner,Personaleomkostninger
2024-10-10 23:48:57.578120,,-13580.79,2950,ATP,Personaleomkostninger
2024-10-11 23:48:57.578120,,-47117.12,5090,"Erhvervede immaterielle anlægsaktiver, årets tilgange",Erhvervede immaterielle anlægsaktiver
2024-10-11 23:48:57.578120,,-26316.03,7260,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-10-12 23:48:57.578120,,-46617.84,6050,Andre (langfristede) tilgodehavender,Andre (langfristede) tilgodehavender
2024-10-12 23:48:57.578120,,-25756.31,5080,"Erhvervede immaterielle anlægsaktiver, bogført værdi primo",Erhvervede immaterielle anlægsaktiver
2024-10-13 23:48:57.578120, rejseudgifter {} - ref. 35583,-2632.86,2010,Salgsomkostninger,Salgsomkostninger
2024-10-13 23:48:57.578120, betaling {} - øvrige afgifter - ref. 29328,-26200.53,2140,Øvrige afgifter,Lokaleomkostninger
2024-10-13 23:48:57.578120,,-32338.76,6560,Reserve for opskrivninger,Reserve for opskrivninger
2024-10-14 23:48:57.578120, betaling {} - finansielle anlægsaktiver - ref. 46749,-1839.06,6071,Finansielle anlægsaktiver,Tilgodehavender hos virksomhedsdeltagere og ledelse
2024-10-14 23:48:57.578120,,-33813.24,7760,Olie- og flaskegasafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-10-15 23:48:57.578120, øvrige produktionsomkostninger {} - ref. 82527,-36427.85,2270,Øvrige produktionsomkostninger,Administrationsomkostninger
2024-10-15 23:48:57.578120,,-21856.96,7310,Gæld til kreditinstitutter - kortfristet gæld,Gæld til kreditinstitutter - kortfristet gæld
2024-10-15 23:48:57.578120, betaling {} - feriepengeforpligtelse - ref. 71426,-32203.37,2860,Feriepengeforpligtelse,Personaleomkostninger
2024-10-16 23:48:57.578120, {} skat af årets resultat - ref. 79406,-13659.17,3790,Skat af årets resultat,Skat af årets resultat
2024-10-16 23:48:57.578120,,-26555.5,6030,Øvrige (langfristede) tilgodehavender,Andre (langfristede) tilgodehavender
2024-10-16 23:48:57.578120,,-23928.03,5420,"Produktionsanlæg og maskiner, bogført værdi primo",Produktionsanlæg og maskiner
2024-10-17 23:48:57.578120,,-4097.45,6270,Igangværende arbejder for fremmed regning,Igangværende arbejder for fremmed regning
2024-10-17 23:48:57.578120,,-9572.42,7720,"Moms af ydelseskøb udland, EU og ikke-EU","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-10-18 23:48:57.578120," {} materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, årets nedskrivninger - ref. 58368",-4813.91,5680,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, årets nedskrivninger",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2024-10-18 23:48:57.578120, andre eksterne omkostninger {} - ref. 34769,-5235.8,2831,Andre eksterne omkostninger,Administrationsomkostninger
2024-10-18 23:48:57.578120,,-35013.4,3740,Aktuel skat,Skat af årets resultat
2024-10-18 23:48:57.578120,,-32090.47,6240,Kortfristede tilgodehavender hos kapitalinteresser,Kortfristede tilgodehavender hos tilknyttede virksomheder
2024-10-19 23:48:57.578120,,-13744.31,5990,Langfristede tilgodehavender hos kapitalinteresser,Langfristede tilgodehavender hos kapitalinteresser
2024-10-19 23:48:57.578120,,-42808.03,6810,Reserve for udlån og sikkerhedsstillelse,Andre reserver
2024-10-19 23:48:57.578120,,-23226.11,2130,Co2-afgift,Lokaleomkostninger
2024-10-19 23:48:57.578120, {} kortfristede tilgodehavender hos kapitalinteresser - ref. 39423,-41101.6,6240,Kortfristede tilgodehavender hos kapitalinteresser,Kortfristede tilgodehavender hos tilknyttede virksomheder
2024-10-20 23:48:57.578120,,-35539.81,3810,Andre skatter,Andre skatter
2024-10-20 23:48:57.578120,,-23862.45,5050,"Goodwill, årets af- og nedskrivninger",Goodwill
2024-10-20 23:48:57.578120,,-26913.16,5750,"Finansielt leasede aktiver, årets af- og nedskrivninger",Finansielt leasede aktiver
2024-10-21 23:48:57.578120, {} lønninger - ref. 83233,-3142.75,2850,Lønninger,Personaleomkostninger
2024-10-21 23:48:57.578120, indbetaling {} - ref. 48618,-909.76,1740,"Ydelseskøb, udland, ikke-EU","Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-10-21 23:48:57.578120,,-21321.59,2720,Øreafrunding/kassedifferencer,Administrationsomkostninger
2024-10-21 23:48:57.578120,,-3093.79,2370,Kontingenter,Administrationsomkostninger
2024-10-22 23:48:57.578120,,-36793.45,2080,Varme,Lokaleomkostninger
2024-10-22 23:48:57.578120,,-30559.8,2420,Telefon og internet mv. (delvist privat),Administrationsomkostninger
2024-10-22 23:48:57.578120, {} vederlag til afløsning af pensionstilsagn - ref. 48033,-45913.07,2920,Vederlag til afløsning af pensionstilsagn,Personaleomkostninger
2024-10-22 23:48:57.578120,,-13280.65,1950,Andre salgsomkostninger,Salgsomkostninger
2024-10-23 23:48:57.578120,,-4078.58,5950,"Kapitalandele i kapitalinteresser, bogført værdi primo, tilbageførte nedskrivninger",Kapitalandele i kapitalinteresser
2024-10-23 23:48:57.578120,,-32844.32,9999,PASSIVER I ALT,Periodeafgrænsningsposter
2024-10-23 23:48:57.578120,,36946.06,1350,Værdireguleringer af investeringsejendomme,Nettoomsætning
2024-10-24 23:48:57.578120,,45989.42,1100,"Salg af varer udland, ikke-EU",Nettoomsætning
2024-10-24 23:48:57.578120,,-8971.76,5610,"Andre anlæg, driftsmateriel og inventar, årets af- og nedskrivninger","Andre anlæg, driftsmateriel og inventar"
2024-10-24 23:48:57.578120,,-28024.25,3540,Andre finansielle indtægter,Andre finansielle indtægter
2024-10-25 23:48:57.578120,,-15507.82,1970,Aviser og blade,Salgsomkostninger
2024-10-25 23:48:57.578120,,-17012.04,1660,Ydelseskøb,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-10-25 23:48:57.578120,,-24587.6,3100,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-10-25 23:48:57.578120,,-24768.79,8070,Periodeafgrænsningsposter,Periodeafgrænsningsposter
2024-10-26 23:48:57.578120,,-18617.18,6480,Bankkonto,Likvide beholdninger
2024-10-26 23:48:57.578120,,-34172.96,6380,Kortfristede tilgodehavender hos virksomhedsdeltagere og ledelse,Kortfristede tilgodehavender hos virksomhedsdeltagere og ledelse
2024-10-26 23:48:57.578120," betaling {} - driftsomkostninger, personbiler - ref. 84445",-33966.39,2540,"Driftsomkostninger, personbiler",Administrationsomkostninger
2024-10-27 23:48:57.578120,,27665.19,1150,"Salg af ydelser udland, EU",Nettoomsætning
2024-10-27 23:48:57.578120,,-17971.92,7040,Andre hensatte forpligtelser,Andre hensatte forpligtelser
2024-10-27 23:48:57.578120,,-46604.02,6910,Øvrige reserver,Andre reserver
2024-10-27 23:48:57.578120," betaling {} - materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, årets afgange - ref. 87301",-36205.95,5660,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, årets afgange",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2024-10-28 23:48:57.578120,,-28321.72,3210,Indtægter af kapitalandele i tilknyttede virksomheder,Indtægter af kapitalandele i tilknyttede virksomheder
2024-10-28 23:48:57.578120,,-32091.83,5100,"Erhvervede immaterielle anlægsaktiver, årets afgange",Erhvervede immaterielle anlægsaktiver
2024-10-28 23:48:57.578120," {} kapitalandele i kapitalinteresser, øvrige værdireguleringer - ref. 65245",-4557.76,5930,"Kapitalandele i kapitalinteresser, øvrige værdireguleringer",Kapitalandele i kapitalinteresser
2024-10-28 23:48:57.578120,,-13364.23,3510,Rentetillæg mv. fra det offentlige (ej skattepligtig),Andre finansielle indtægter
2024-10-28 23:48:57.578120,,-17995.31,9950,Kortfristet gæld,Periodeafgrænsningsposter
2024-10-28 23:48:57.578120,,46852.12,1540,Gevinst ved salg af finansielle anlægsaktiver,Andre driftsindtægter
2024-10-28 23:48:57.578120,,-10531.19,5920,"Kapitalandele i kapitalinteresser, årets afgange",Kapitalandele i kapitalinteresser
2024-10-29 23:48:57.578120, betaling {} - advokatmæssig assistance - ref. 68157,-23701.96,2680,Advokatmæssig assistance,Administrationsomkostninger
2024-10-29 23:48:57.578120,,-27452.84,2210,Lokaleomkostninger,Lokaleomkostninger
2024-10-29 23:48:57.578120,,-39137.94,5800,"Kapitalandele i tilknyttede virksomheder, bogført værdi primo",Kapitalandele i tilknyttede virksomheder
2024-10-29 23:48:57.578120,,-9403.48,2540,"Driftsomkostninger, personbiler",Administrationsomkostninger
2024-10-29 23:48:57.578120,,-13315.83,3570,Nedskrivning af finansielle aktiver,Nedskrivning af finansielle aktiver
2024-10-29 23:48:57.578120,,-47558.06,2290,Regulering af nedskrivning på tilgodehavender fra salg og tjenesteydelser,Administrationsomkostninger
2024-10-29 23:48:57.578120,,-43540.8,7830,Co2-afgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-10-30 23:48:57.578120,,-19867.54,7590,Gæld til selskabsdeltagere og ledelse - kortfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-10-30 23:48:57.578120, gæld til tilknyttede virksomheder - kortfristet gæld {} - ref. 44657,-36734.64,7530,Gæld til tilknyttede virksomheder - kortfristet gæld,Gæld til tilknyttede virksomheder - kortfristet gæld
2024-10-30 23:48:57.578120,,-2526.66,2510,Konsulentydelser,Administrationsomkostninger
2024-10-31 23:48:57.578120, betaling {} - ejendomsskatter - ref. 23930,-8963.61,2190,Ejendomsskatter,Lokaleomkostninger
2024-10-31 23:48:57.578120,,-3937.03,6910,Øvrige reserver,Andre reserver
2024-10-31 23:48:57.578120,,28512.53,1390,Nettoomsætning,Nettoomsætning
2024-11-01 23:48:57.578120,,-20552.58,7830,Co2-afgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-01 23:48:57.578120,,-13142.2,6350,Krav på indbetaling af virksomhedskapital og overkurs,Krav på indbetaling af virksomhedskapital og overkurs
2024-11-02 23:48:57.578120,,-49389.45,6410,Periodeafgrænsningsposter,Periodeafgrænsningsposter
2024-11-02 23:48:57.578120, betaling {} - valutakursreguleringer - ref. 32222,-5805.5,3610,Valutakursreguleringer,Øvrige finansielle omkostninger
2024-11-03 23:48:57.578120,,-14920.4,3630,"Kurstab på likvider, bankgæld og prioritetsgæld",Øvrige finansielle omkostninger
2024-11-03 23:48:57.578120,,-33694.78,7190,Anden gæld - langfristet,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-04 23:48:57.578120,,-10590.57,5980,Nedskrivning på langfristede tilgodehavender hos kapitalinteresser,Langfristede tilgodehavender hos kapitalinteresser
2024-11-04 23:48:57.578120, betaling {} - co2-afgift - ref. 63710,-15808.89,7830,Co2-afgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-04 23:48:57.578120, personalegoder {} - ref. 52454,-30984.52,2965,Personalegoder,Personaleomkostninger
2024-11-04 23:48:57.578120, olie- og flaskegasafgift {} - ref. 29946,-18036.31,7760,Olie- og flaskegasafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-04 23:48:57.578120," {} nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger - ref. 89355",-12975.65,3130,"Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger","Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger"
2024-11-04 23:48:57.578120,,-15108.14,5400,"Grunde og bygninger, tilbageførte af- og nedskrivninger",Grunde og bygninger
2024-11-04 23:48:57.578120,,-12894.14,1970,Aviser og blade,Salgsomkostninger
2024-11-05 23:48:57.578120,,-37216.51,2940,AER/ AUB,Personaleomkostninger
2024-11-05 23:48:57.578120,,-38592.13,5530,"Indretning af lejede lokaler, øvrige værdireguleringer",Indretning af lejede lokaler
2024-11-05 23:48:57.578120, {} reserve for ikke indbetalt virksomhedskapital og overkurs - ref. 84649,-4447.65,6830,Reserve for ikke indbetalt virksomhedskapital og overkurs,Andre reserver
2024-11-06 23:48:57.578120,,-17453.03,7810,Kulafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-07 23:48:57.578120,,-3099.45,7350,Kreditinstitutter i øvrigt,Gæld til kreditinstitutter - kortfristet gæld
2024-11-08 23:48:57.578120,,-27692.82,5540,"Indretning af lejede lokaler, årets af- og nedskrivninger",Indretning af lejede lokaler
2024-11-08 23:48:57.578120, betaling {} - udskudte skatteaktiver - ref. 46209,-24216.35,6290,Udskudte skatteaktiver,Andre tilgodehavender (kortfristede)
2024-11-08 23:48:57.578120, {} varer under fremstilling - ref. 22103,-13024.62,6130,Varer under fremstilling,Varer under fremstilling
2024-11-08 23:48:57.578120, betaling {} - skyldig a-skat - ref. 20603,-47153.52,7920,Skyldig A-skat,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-09 23:48:57.578120,,-9394.77,7230,Deposita - langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-09 23:48:57.578120,,-12074.76,8040,Øvrig anden gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-09 23:48:57.578120, af- og nedskrivninger af grunde og bygninger {} - ref. 75248,-6686.57,3020,Af- og nedskrivninger af grunde og bygninger,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-11-10 23:48:57.578120,,-7495.46,1890,Restaurationsbesøg,Salgsomkostninger
2024-11-10 23:48:57.578120,,-2407.5,1930,"Repræsentationsomkostninger, fuld fradragsret skattemæssigt",Salgsomkostninger
2024-11-11 23:48:57.578120,,-29463.13,6940,Overført resultat,Overført resultat
2024-11-11 23:48:57.578120,,-47290.87,3230,Indtægter af kapitalandele i kapitalinteresser,Indtægter af kapitalandele i kapitalinteresser
2024-11-11 23:48:57.578120,,-14396.96,2840,Bruttofortjeneste/Bruttotab,Administrationsomkostninger
2024-11-11 23:48:57.578120,,-37049.52,3810,Andre skatter,Andre skatter
2024-11-11 23:48:57.578120,,-11253.3,6520,Indbetalt registreret kapital mv.,Virksomhedskapital
2024-11-12 23:48:57.578120,,-22528.37,6080,Råvarer og hjælpematerialer,Råvarer og hjælpematerialer
2024-11-12 23:48:57.578120,,-10085.35,6260,Kortfristede tilgodehavender hos tilknyttede virksomheder,Kortfristede tilgodehavender hos tilknyttede virksomheder
2024-11-12 23:48:57.578120,,-37019.18,5240,"Investeringsejendomme under opførelse, bogført værdi primo",Investeringsejendomme under opførelse
2024-11-12 23:48:57.578120, betaling {} - advokatmæssig assistance - ref. 39805,-41724.51,2680,Advokatmæssig assistance,Administrationsomkostninger
2024-11-13 23:48:57.578120, gæld til tilknyttede virksomheder - langfristet gæld {} - ref. 90183,-13764.28,7160,Gæld til tilknyttede virksomheder - langfristet gæld,Gæld til tilknyttede virksomheder - langfristet gæld
2024-11-13 23:48:57.578120,,-27254.8,7410,Modtagne forudbetalinger fra kunder,Modtagne forudbetalinger fra kunder
2024-11-14 23:48:57.578120,,-37966.07,3790,Skat af årets resultat,Skat af årets resultat
2024-11-15 23:48:57.578120,,-41530.53,1930,"Repræsentationsomkostninger, fuld fradragsret skattemæssigt",Salgsomkostninger
2024-11-15 23:48:57.578120, betaling fra {} a/s - ref. 19107,-37226.96,1990,Gaver og blomster,Salgsomkostninger
2024-11-16 23:48:57.578120, {} betaling - ref. 79660,47585.81,1490,Ændring i lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
2024-11-16 23:48:57.578120,,-39962.68,2380,Faglitteratur,Administrationsomkostninger
2024-11-17 23:48:57.578120,,13088.15,1050,"Salg af varer udland, EU",Nettoomsætning
2024-11-17 23:48:57.578120, {} af- og nedskrivninger af indretning af lejede lokaler - ref. 14784,-10195.52,3040,Af- og nedskrivninger af indretning af lejede lokaler,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-11-17 23:48:57.578120," {} finansielt leasede aktiver, øvrige værdireguleringer - ref. 47174",-35664.61,5740,"Finansielt leasede aktiver, øvrige værdireguleringer",Finansielt leasede aktiver
2024-11-17 23:48:57.578120,,-22296.85,2290,Regulering af nedskrivning på tilgodehavender fra salg og tjenesteydelser,Administrationsomkostninger
2024-11-17 23:48:57.578120,,-16794.85,5950,"Kapitalandele i kapitalinteresser, bogført værdi primo, tilbageførte nedskrivninger",Kapitalandele i kapitalinteresser
2024-11-17 23:48:57.578120," {} erhvervede immaterielle anlægsaktiver, tilbageførte af- og nedskrivninger - ref. 88077",-1199.43,5130,"Erhvervede immaterielle anlægsaktiver, tilbageførte af- og nedskrivninger",Erhvervede immaterielle anlægsaktiver
2024-11-18 23:48:57.578120, skyldigt am-bidrag {} - ref. 10860,-32791.23,7940,Skyldigt AM-bidrag,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-18 23:48:57.578120, {} leasingforpligtelse - langfristet gæld - ref. 28526,-2287.63,7240,Leasingforpligtelse - langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-18 23:48:57.578120, renter på finansiel leasinggæld {} - ref. 84304,-38296.3,3640,Renter på finansiel leasinggæld,Øvrige finansielle omkostninger
2024-11-18 23:48:57.578120,,-27033.35,1660,Ydelseskøb,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-11-18 23:48:57.578120,,-17623.58,3790,Skat af årets resultat,Skat af årets resultat
2024-11-18 23:48:57.578120, {} am bidragspligtig a-indkomst - ref. 22587,-10579.15,2890,AM Bidragspligtig A-Indkomst,Personaleomkostninger
2024-11-19 23:48:57.578120,,-18532.17,7720,"Moms af ydelseskøb udland, EU og ikke-EU","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-19 23:48:57.578120,,-12478.81,5820,"Kapitalandele i tilknyttede virksomheder, årets afgange",Kapitalandele i tilknyttede virksomheder
2024-11-21 23:48:57.578120,,-40571.79,5420,"Produktionsanlæg og maskiner, bogført værdi primo",Produktionsanlæg og maskiner
2024-11-21 23:48:57.578120,,-41270.02,3020,Af- og nedskrivninger af grunde og bygninger,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-11-21 23:48:57.578120, {} igangværende arbejder for fremmed regning - ref. 49578,-30118.89,6280,Igangværende arbejder for fremmed regning,Igangværende arbejder for fremmed regning
2024-11-21 23:48:57.578120,,-37414.94,5540,"Indretning af lejede lokaler, årets af- og nedskrivninger",Indretning af lejede lokaler
2024-11-21 23:48:57.578120,,-4189.18,7210,Gæld til selskabsdeltagere og ledelse - langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-22 23:48:57.578120,,-19615.54,2930,Omkostninger til social sikring,Personaleomkostninger
2024-11-22 23:48:57.578120,,-46492.94,1660,Ydelseskøb,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-11-22 23:48:57.578120,,-32946.8,2450,Kontorartikler,Administrationsomkostninger
2024-11-22 23:48:57.578120,,-7256.4,7960,Skyldigt ATP-bidrag,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-23 23:48:57.578120,,-3072.66,2920,Vederlag til afløsning af pensionstilsagn,Personaleomkostninger
2024-11-23 23:48:57.578120," {} grunde og bygninger, årets forbedringer - ref. 44551",-8590.63,5350,"Grunde og bygninger, årets forbedringer",Grunde og bygninger
2024-11-24 23:48:57.578120,,-8374.59,9950,Kortfristet gæld,Periodeafgrænsningsposter
2024-11-24 23:48:57.578120,,-27639.31,2710,Administrationsvederlag/management fee,Administrationsomkostninger
2024-11-26 23:48:57.578120," betaling {} - investeringsejendomme under opførelse, øvrige værdireguleringer - ref. 56180",-41957.81,5280,"Investeringsejendomme under opførelse, øvrige værdireguleringer",Investeringsejendomme under opførelse
2024-11-26 23:48:57.578120, {} indbetalt registreret kapital mv. - ref. 77622,-11428.6,6520,Indbetalt registreret kapital mv.,Virksomhedskapital
2024-11-26 23:48:57.578120,,-28788.26,5640,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, bogført værdi primo",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2024-11-27 23:48:57.578120,,-30360.38,6160,Fremstillede varer og handelsvarer,Fremstillede varer og handelsvarer
2024-11-27 23:48:57.578120," betaling {} - erhvervede immaterielle anlægsaktiver, årets afgange - ref. 79895",-18825.89,5100,"Erhvervede immaterielle anlægsaktiver, årets afgange",Erhvervede immaterielle anlægsaktiver
2024-11-27 23:48:57.578120,,-2651.84,1990,Gaver og blomster,Salgsomkostninger
2024-11-27 23:48:57.578120,,-11200.76,5630,"Andre anlæg, driftsmateriel og inventar, ultimo","Andre anlæg, driftsmateriel og inventar"
2024-11-28 23:48:57.578120,,-45276.52,7240,Leasingforpligtelse - langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-28 23:48:57.578120,,-14793.33,7740,Købsmoms,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-11-29 23:48:57.578120,,-23679.71,2190,Ejendomsskatter,Lokaleomkostninger
2024-11-29 23:48:57.578120," erhvervede immaterielle anlægsaktiver, tilbageførte af- og nedskrivninger {} - ref. 56408",-41580.13,5130,"Erhvervede immaterielle anlægsaktiver, tilbageførte af- og nedskrivninger",Erhvervede immaterielle anlægsaktiver
2024-11-29 23:48:57.578120,,-42278.78,3740,Aktuel skat,Skat af årets resultat
2024-11-29 23:48:57.578120, betaling {} - kapitalandele i tilknyttede virksomheder - ref. 19505,-37387.88,6430,Kapitalandele i tilknyttede virksomheder,Kapitalandele i tilknyttede virksomheder
2024-11-29 23:48:57.578120, {} ejendomsskatter - ref. 15985,-26134.5,2190,Ejendomsskatter,Lokaleomkostninger
2024-11-30 23:48:57.578120,,-26695.06,6461,Værdipapirer og kapitalandele,Andre værdipapirer og kapitalandele
2024-12-01 23:48:57.578120, {} tilgodehavender fra salg og tjenesteydelser - ref. 98854,-2140.8,6210,Tilgodehavender fra salg og tjenesteydelser,Tilgodehavender fra salg og tjenesteydelser
2024-12-02 23:48:57.578120,,-49951.16,5910,"Kapitalandele i kapitalinteresser, årets tilgange",Kapitalandele i kapitalinteresser
2024-12-02 23:48:57.578120,,-18935.95,5980,Nedskrivning på langfristede tilgodehavender hos kapitalinteresser,Langfristede tilgodehavender hos kapitalinteresser
2024-12-02 23:48:57.578120,,-47161.74,1870,Udstillinger og dekoration,Salgsomkostninger
2024-12-02 23:48:57.578120,,-9726.62,6090,Nedskrivning på råvarer og hjælpematerialer,Råvarer og hjælpematerialer
2024-12-03 23:48:57.578120, varekøb {} - ref. 29311,-49571.36,1810,Omkostninger til råvarer og hjælpematerialer,"Omkostninger til råvarer, hjælpematerialer og ydelser"
2024-12-03 23:48:57.578120,,-19969.77,5260,"Investeringsejendomme under opførelse, årets afgange",Investeringsejendomme under opførelse
2024-12-03 23:48:57.578120," kapitalandele i kapitalinteresser, ultimo {} - ref. 94665",-1588.31,5960,"Kapitalandele i kapitalinteresser, ultimo",Kapitalandele i kapitalinteresser
2024-12-03 23:48:57.578120,,-47509.51,5340,"Grunde og bygninger, årets afgange",Grunde og bygninger
2024-12-04 23:48:57.578120,,-43889.81,3080,Af- og nedskrivninger af finansielt leasede produktionsanlæg og maskiner,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2024-12-04 23:48:57.578120,,-6545.07,5040,"Goodwill, øvrige værdireguleringer",Goodwill
2024-12-05 23:48:57.578120,,-11645.45,2950,ATP,Personaleomkostninger
2024-12-06 23:48:57.578120,,-7507.45,5030,"Goodwill, årets afgange",Goodwill
2024-12-06 23:48:57.578120,,-13538.74,2910,Pensioner,Personaleomkostninger
2024-12-06 23:48:57.578120,,-2632.07,3470,Renter fra banker,Andre finansielle indtægter
2024-12-07 23:48:57.578120,,-5616.82,7230,Deposita - langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-07 23:48:57.578120,,-23495.23,2690,Øvrige rådgivningshonorarer,Administrationsomkostninger
2024-12-07 23:48:57.578120,,-12739.16,7820,Vandafgift,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2024-12-07 23:48:57.578120,,-41608.63,2160,Reparation og vedligeholdelse,Lokaleomkostninger
2024-12-08 23:48:57.578120,,-3758.49,3160,Tab ved salg af immaterielle anlægsaktiver,Andre driftsomkostninger
2024-12-08 23:48:57.578120,,-616.75,2720,Øreafrunding/kassedifferencer,Administrationsomkostninger
2024-12-09 23:48:57.578120,,-31362.26,7051,Hensatte forpligtelser,Andre hensatte forpligtelser
2024-12-09 23:48:57.578120, {} hensættelser til pensioner og lignende forpligtelser - ref. 78527,-29977.13,7020,Hensættelser til pensioner og lignende forpligtelser,Hensættelse til udskudt skat
2024-12-09 23:48:57.578120,,-30670.94,3675,Renter til det offentlige (ej fradragsberettiget skattemæssigt),Øvrige finansielle omkostninger
2024-12-09 23:48:57.578120,,-45564.9,2240,Småanskaffelser over skattemæssig grænse for småaktiver,Administrationsomkostninger
2024-12-10 23:48:57.578120,,-33141.87,3510,Rentetillæg mv. fra det offentlige (ej skattepligtig),Andre finansielle indtægter
2024-12-10 23:48:57.578120,,-24583.12,1850,Annoncering og reklame,Salgsomkostninger
2024-12-10 23:48:57.578120,,-6448.06,7530,Gæld til tilknyttede virksomheder - kortfristet gæld,Gæld til tilknyttede virksomheder - kortfristet gæld
2024-12-10 23:48:57.578120," grunde og bygninger, ultimo {} - ref. 83824",-7587.54,5410,"Grunde og bygninger, ultimo",Grunde og bygninger
2024-12-11 23:48:57.578120,,21667.02,1490,Ændring i lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
2024-12-11 23:48:57.578120,,32756.83,1300,Regulering igangværende arbejder,Nettoomsætning
2024-12-11 23:48:57.578120, betaling {} - værdipapirer og kapitalandele - ref. 26587,-26301.28,6461,Værdipapirer og kapitalandele,Andre værdipapirer og kapitalandele
2024-12-11 23:48:57.578120," {} indretning af lejede lokaler, årets afgange - ref. 70325",-36706.89,5520,"Indretning af lejede lokaler, årets afgange",Indretning af lejede lokaler
2024-12-11 23:48:57.578120,,-6837.21,6470,Likvide beholdninger,Likvide beholdninger
2024-12-11 23:48:57.578120,,-46698.74,2520,Kursusudgifter,Administrationsomkostninger
2024-12-12 23:48:57.578120,,-3922.32,2100,Olie- og flaskegasafgift,Lokaleomkostninger
2024-12-12 23:48:57.578120,,-39548.6,5700,"Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver, ultimo",Materielle anlægsaktiver under udførelse og forudbetalinger for materielle anlægsaktiver
2024-12-12 23:48:57.578120," moms af ydelseskøb udland, eu og ikke-eu {} - ref. 65880",-17562.22,7720,"Moms af ydelseskøb udland, EU og ikke-EU","Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
